"bookid","orderid","unitprice","quantity","modifydate","score"
"553572040","10000543","185","1","2017/6/21","9"
"71355766","10000543","74","1","2017/6/21","6"
"140034560","10000560","122","1","2017/6/21","1"
"515131660","10000560","85","1","2017/6/21","10"
"452266386","10000804","119","1","2017/6/21","5"
"765304368","10000804","168","1","2017/6/21","6"
"671632671","10000898","139","1","2017/6/21","3"
"1593080549","10000898","124","1","2017/6/21","8"
"3423301368","10000908","197","1","2017/6/21","9"
"451128370","10000908","140","1","2017/6/21","2"
"399145672","10000972","59","1","2017/6/21","2"
"375700269","10000972","132","1","2017/6/21","2"
"3404162366","10000984","173","1","2017/6/21","7"
"425157180","10000984","74","1","2017/6/21","5"
"395109531","10000984","131","1","2017/6/21","1"
"786915714","10000991","179","1","2017/6/21","10"
"590222953","10001057","146","1","2017/6/21","10"
"451524934","10001290","161","1","2017/6/21","10"
"517799529","10001290","119","1","2017/6/21","5"
"440222656","10001303","122","1","2017/6/21","5"
"671504681","10001346","89","1","2017/6/21","5"
"812514327","10001346","178","1","2017/6/21","2"
"373625294","10001346","181","1","2017/6/21","4"
"1586670697","10001425","110","1","2017/6/21","1"
"671880608","10001425","141","1","2017/6/21","6"
"14027281","10001460","183","1","2017/6/21","4"
"486207269","10001568","141","1","2017/6/21","5"
"590406957","10001568","144","1","2017/6/21","7"
"871134799","10001738","68","1","2017/6/21","9"
"449209342","10001738","83","1","2017/6/21","3"
"553575937","10001803","115","1","2017/6/21","5"
"440204887","10001803","89","1","2017/6/21","8"
"971880107","10001909","68","1","2017/6/21","10"
"842329218","10000388","110","1","2017/6/22","6"
"449907481","10000388","141","1","2017/6/22","3"
"486407888","10000388","150","1","2017/6/22","7"
"1560520450","10000469","174","1","2017/6/22","10"
"312979460","10000534","179","1","2017/6/22","3"
"743444167","10000534","68","1","2017/6/22","6"
"152000097","10000561","135","1","2017/6/22","3"
"671619683","10000644","198","1","2017/6/22","6"
"670836125","10000773","138","1","2017/6/22","9"
"345272560","10000929","166","1","2017/6/22","10"
"3442451140","10001071","104","1","2017/6/22","7"
"1552781364","10001071","125","1","2017/6/22","6"
"374100128","10001116","104","1","2017/6/22","10"
"316102121","10001116","56","1","2017/6/22","8"
"375727345","10001126","91","1","2017/6/22","3"
"312976801","10001126","108","1","2017/6/22","6"
"399151516","10001126","85","1","2017/6/22","10"
"821769227","10001184","147","1","2017/6/22","2"
"6093218","10001184","50","1","2017/6/22","2"
"62516876","10001374","141","1","2017/6/22","9"
"525249095","10001374","94","1","2017/6/22","2"
"44651571","10001429","72","1","2017/6/22","10"
"312976275","10001429","156","1","2017/6/22","9"
"439064864","10001429","119","1","2017/6/22","10"
"14023313","10001565","140","1","2017/6/22","4"
"440221463","10001565","113","1","2017/6/22","2"
"1562921142","10001679","161","1","2017/6/22","6"
"786865504","10001679","112","1","2017/6/22","8"
"38079487","10001679","63","1","2017/6/22","9"
"345311078","10001840","187","1","2017/6/22","8"
"380727501","10001893","115","1","2017/6/22","9"
"316313076","10001893","72","1","2017/6/22","1"
"515123447","10001893","187","1","2017/6/22","1"
"1556616120","10000009","191","1","2017/6/23","5"
"380817160","10000009","144","1","2017/6/23","8"
"609605216","10000011","83","1","2017/6/23","5"
"812536355","10000059","119","1","2017/6/23","10"
"70544158","10000070","131","1","2017/6/23","4"
"553569155","10000070","75","1","2017/6/23","7"
"3150083575","10000107","134","1","2017/6/23","8"
"440214041","10000107","95","1","2017/6/23","8"
"380725274","10000177","131","1","2017/6/23","6"
"517293633","10000243","53","1","2017/6/23","9"
"8701725319","10000531","111","1","2017/6/23","6"
"446609501","10000746","125","1","2017/6/23","3"
"525937943","10000746","139","1","2017/6/23","10"
"345432401","10000746","60","1","2017/6/23","9"
"8433410687","10000839","98","1","2017/6/23","10"
"553580221","10000839","111","1","2017/6/23","8"
"1560760478","10000839","161","1","2017/6/23","6"
"446610178","10000918","76","1","2017/6/23","8"
"312982305","10000918","108","1","2017/6/23","9"
"451410343","10000921","143","1","2017/6/23","1"
"385502532","10000963","119","1","2017/6/23","5"
"449900576","10000965","108","1","2017/6/23","8"
"802713432","10000965","115","1","2017/6/23","3"
"312965680","10000965","145","1","2017/6/23","9"
"399136703","10001039","85","1","2017/6/23","7"
"452266637","10001128","60","1","2017/6/23","9"
"1858284325","10001128","132","1","2017/6/23","10"
"886773628","10001155","60","1","2017/6/23","3"
"61094757","10001260","126","1","2017/6/23","7"
"451205073","10001260","141","1","2017/6/23","8"
"671646133","10001260","52","1","2017/6/23","5"
"60176032","10001352","119","1","2017/6/23","4"
"425151867","10001352","142","1","2017/6/23","7"
"394748476","10001570","121","1","2017/6/23","4"
"316089699","10001764","147","1","2017/6/23","3"
"688164994","10001764","113","1","2017/6/23","2"
"385307853","10001812","142","1","2017/6/23","6"
"758207077","10001812","77","1","2017/6/23","8"
"375411224","10001833","146","1","2017/6/23","9"
"3442422337","10001833","100","1","2017/6/23","9"
"553581724","10001833","132","1","2017/6/23","10"
"140281649","10001834","52","1","2017/6/23","2"
"722530978","10001843","95","1","2017/6/23","2"
"452264464","10001843","127","1","2017/6/23","10"
"425180468","10001843","138","1","2017/6/23","4"
"1558820779","10001941","156","1","2017/6/23","9"
"553584383","10001941","140","1","2017/6/23","7"
"553802496","10001941","94","1","2017/6/23","2"
"1931561648","10001997","88","1","2017/6/23","10"
"1573560243","10001997","129","1","2017/6/23","9"
"789465221","10001997","130","1","2017/6/23","3"
"821740474","10000035","166","1","2017/6/24","7"
"312303033","10000035","63","1","2017/6/24","10"
"380814676","10000035","114","1","2017/6/24","10"
"345363582","10000083","67","1","2017/6/24","7"
"373790694","10000083","58","1","2017/6/24","6"
"399135790","10000187","141","1","2017/6/24","7"
"60392452","10000267","117","1","2017/6/24","5"
"39575514","10000338","66","1","2017/6/24","9"
"1558176535","10000443","111","1","2017/6/24","5"
"451206711","10000667","83","1","2017/6/24","8"
"373760469","10000844","119","1","2017/6/24","7"
"679777547","10000970","108","1","2017/6/24","1"
"679777601","10000973","86","1","2017/6/24","10"
"345427637","10000987","102","1","2017/6/24","4"
"684801221","10000987","88","1","2017/6/24","10"
"393322238","10000998","121","1","2017/6/24","2"
"785816259","10001045","113","1","2017/6/24","3"
"66211247","10001061","168","1","2017/6/24","5"
"60008776","10001061","162","1","2017/6/24","7"
"140143599","10001101","121","1","2017/6/24","7"
"449221490","10001151","141","1","2017/6/24","2"
"590459783","10001151","56","1","2017/6/24","2"
"590222791","10001211","50","1","2017/6/24","7"
"553293397","10001289","168","1","2017/6/24","7"
"671880160","10001289","76","1","2017/6/24","1"
"345441133","10001464","166","1","2017/6/24","6"
"671001183","10001464","122","1","2017/6/24","5"
"451139712","10001464","129","1","2017/6/24","9"
"316168688","10001578","187","1","2017/6/24","9"
"8408019023","10001578","114","1","2017/6/24","5"
"749301910","10001649","142","1","2017/6/24","8"
"452281423","10001649","125","1","2017/6/24","7"
"316602906","10001721","60","1","2017/6/24","9"
"399145877","10001721","165","1","2017/6/24","3"
"451522826","10001721","107","1","2017/6/24","3"
"1551667134","10001731","177","1","2017/6/24","3"
"345236688","10001731","158","1","2017/6/24","10"
"517161257","10001748","94","1","2017/6/24","10"
"446906492","10001748","114","1","2017/6/24","3"
"425114236","10001881","187","1","2017/6/24","1"
"3442238560","10001881","111","1","2017/6/24","4"
"440202043","10000049","138","1","2017/6/25","8"
"67100767","10000154","53","1","2017/6/25","2"
"486280381","10000154","174","1","2017/6/25","2"
"440314887","10000164","113","1","2017/6/25","1"
"385511612","10000169","120","1","2017/6/25","3"
"441662536","10000178","125","1","2017/6/25","2"
"373095333","10000218","143","1","2017/6/25","4"
"440222656","10000258","122","1","2017/6/25","5"
"1932303286","10000289","98","1","2017/6/25","4"
"440208297","10000359","119","1","2017/6/25","3"
"345378490","10000359","72","1","2017/6/25","1"
"312983824","10000359","84","1","2017/6/25","7"
"887307884","10000509","68","1","2017/6/25","9"
"373834292","10000509","59","1","2017/6/25","7"
"446530077","10000509","53","1","2017/6/25","3"
"373650558","10000520","121","1","2017/6/25","10"
"60542845","10000520","168","1","2017/6/25","9"
"878510370","10000643","50","1","2017/6/25","7"
"446518220","10000675","113","1","2017/6/25","7"
"451524780","10000701","111","1","2017/6/25","1"
"553299514","10000735","189","1","2017/6/25","7"
"375726403","10000735","162","1","2017/6/25","9"
"671870963","10000735","97","1","2017/6/25","9"
"1551662914","10001075","169","1","2017/6/25","8"
"375509194","10001085","177","1","2017/6/25","10"
"449223035","10001088","158","1","2017/6/25","7"
"60976845","10001088","186","1","2017/6/25","1"
"486283267","10001166","101","1","2017/6/25","1"
"553213423","10001168","66","1","2017/6/25","10"
"449213943","10001239","114","1","2017/6/25","3"
"395669588","10001257","108","1","2017/6/25","7"
"743437802","10001257","82","1","2017/6/25","6"
"671016768","10001257","114","1","2017/6/25","6"
"515123447","10001293","187","1","2017/6/25","1"
"440916127","10001541","95","1","2017/6/25","1"
"679734570","10001584","50","1","2017/6/25","3"
"3596217148","10001587","91","1","2017/6/25","7"
"3453062647","10001620","187","1","2017/6/25","8"
"425115828","10001620","114","1","2017/6/25","8"
"553347756","10001654","115","1","2017/6/25","8"
"345423496","10001654","174","1","2017/6/25","5"
"451177096","10001685","126","1","2017/6/25","7"
"671733893","10001685","124","1","2017/6/25","10"
"374281602","10001899","198","1","2017/6/25","5"
"553351672","10000132","101","1","2017/6/26","10"
"61099341","10000132","113","1","2017/6/26","7"
"140318100","10000262","143","1","2017/6/26","7"
"440166675","10000262","104","1","2017/6/26","10"
"231129505","10000262","63","1","2017/6/26","5"
"373272359","10000274","115","1","2017/6/26","7"
"312925271","10000293","197","1","2017/6/26","9"
"590934252","10000394","75","1","2017/6/26","5"
"515090379","10000394","53","1","2017/6/26","2"
"67982412","10000394","129","1","2017/6/26","8"
"1591826039","10000680","185","1","2017/6/26","10"
"684196778","10000680","158","1","2017/6/26","7"
"1577486188","10000716","114","1","2017/6/26","8"
"679863729","10000718","60","1","2017/6/26","9"
"553274295","10000718","109","1","2017/6/26","10"
"425174484","10000718","60","1","2017/6/26","4"
"60934417","10000756","108","1","2017/6/26","8"
"385334702","10000756","183","1","2017/6/26","9"
"42513525","10000768","50","1","2017/6/26","10"
"743457439","10000853","121","1","2017/6/26","9"
"140016821","10000853","89","1","2017/6/26","8"
"1559029838","10000986","197","1","2017/6/26","6"
"1855385074","10000986","60","1","2017/6/26","8"
"374292035","10001139","140","1","2017/6/26","8"
"312929072","10001146","122","1","2017/6/26","10"
"553377884","10001146","169","1","2017/6/26","9"
"743464915","10001285","76","1","2017/6/26","7"
"425108783","10001518","87","1","2017/6/26","7"
"916890015","10001610","119","1","2017/6/26","6"
"425177998","10001674","130","1","2017/6/26","4"
"883367610","10001742","51","1","2017/6/26","5"
"373273487","10001828","131","1","2017/6/26","3"
"523423675","10001828","115","1","2017/6/26","6"
"3453058348","10001828","80","1","2017/6/26","9"
"812505182","10001999","99","1","2017/6/26","7"
"1564312380","10001999","104","1","2017/6/26","4"
"140434089","10000003","113","1","2017/6/27","7"
"425174204","10000050","88","1","2017/6/27","3"
"385420161","10000077","150","1","2017/6/27","10"
"671034057","10000077","109","1","2017/6/27","6"
"764503316","10000077","161","1","2017/6/27","10"
"821731173","10000231","141","1","2017/6/27","10"
"452281784","10000231","104","1","2017/6/27","3"
"375726403","10000231","162","1","2017/6/27","9"
"385332815","10000292","80","1","2017/6/27","5"
"380753022","10000292","129","1","2017/6/27","10"
"743464672","10000294","131","1","2017/6/27","7"
"440219124","10000294","111","1","2017/6/27","9"
"812545842","10000294","59","1","2017/6/27","2"
"515118656","10000309","123","1","2017/6/27","7"
"60194448","10000309","198","1","2017/6/27","6"
"743436768","10000309","173","1","2017/6/27","10"
"140431241","10000364","88","1","2017/6/27","7"
"553568914","10000364","127","1","2017/6/27","5"
"1932112111","10000498","183","1","2017/6/27","10"
"446606812","10000508","126","1","2017/6/27","10"
"1568304706","10000508","63","1","2017/6/27","5"
"440217490","10000572","74","1","2017/6/27","8"
"804113025","10000572","122","1","2017/6/27","8"
"440235502","10000687","108","1","2017/6/27","9"
"399131213","10000754","168","1","2017/6/27","3"
"373711085","10000754","120","1","2017/6/27","2"
"1570425221","10000754","179","1","2017/6/27","6"
"39700981","10000834","80","1","2017/6/27","5"
"8478881557","10000834","104","1","2017/6/27","10"
"821756605","10000939","100","1","2017/6/27","7"
"812500865","10001100","50","1","2017/6/27","7"
"590399861","10001145","102","1","2017/6/27","10"
"373711425","10001145","189","1","2017/6/27","1"
"523403887","10001294","113","1","2017/6/27","6"
"3729605518","10001294","50","1","2017/6/27","8"
"425194027","10001324","142","1","2017/6/27","8"
"156528207","10001324","147","1","2017/6/27","6"
"3453160797","10001368","143","1","2017/6/27","3"
"679745580","10001387","74","1","2017/6/27","4"
"710619235","10001387","117","1","2017/6/27","5"
"553378295","10001387","76","1","2017/6/27","4"
"156628635","10001492","59","1","2017/6/27","6"
"688142877","10001591","84","1","2017/6/27","9"
"316776963","10001664","91","1","2017/6/27","6"
"671792814","10001664","101","1","2017/6/27","5"
"44651862","10001846","80","1","2017/6/27","8"
"449703207","10001846","111","1","2017/6/27","10"
"373764421","10001865","98","1","2017/6/27","5"
"671021001","10001865","115","1","2017/6/27","8"
"67150987","10001965","86","1","2017/6/27","6"
"60210117","10001965","91","1","2017/6/27","5"
"345356578","10001984","68","1","2017/6/27","6"
"770421113","10001984","140","1","2017/6/27","9"
"451186729","10000108","114","1","2017/6/28","4"
"671028375","10000133","169","1","2017/6/28","8"
"446527696","10000133","120","1","2017/6/28","5"
"804119945","10000133","141","1","2017/6/28","8"
"786885688","10000310","136","1","2017/6/28","7"
"140096930","10000355","58","1","2017/6/28","3"
"515124893","10000372","158","1","2017/6/28","9"
"679736166","10000400","146","1","2017/6/28","2"
"385296932","10000400","76","1","2017/6/28","2"
"553057006","10000487","142","1","2017/6/28","1"
"345442822","10000488","69","1","2017/6/28","9"
"373109733","10000558","114","1","2017/6/28","7"
"3426614561","10000658","129","1","2017/6/28","7"
"61001821","10000658","124","1","2017/6/28","2"
"1551667479","10000658","140","1","2017/6/28","9"
"140389709","10000710","150","1","2017/6/28","5"
"451202317","10000831","158","1","2017/6/28","3"
"786918772","10000831","185","1","2017/6/28","4"
"1557100519","10000831","127","1","2017/6/28","5"
"451177037","10000861","68","1","2017/6/28","1"
"515127833","10000861","56","1","2017/6/28","8"
"64471098","10000885","117","1","2017/6/28","10"
"140442529","10000885","112","1","2017/6/28","10"
"440202043","10000885","138","1","2017/6/28","8"
"62514628","10001160","158","1","2017/6/28","5"
"873954726","10001167","124","1","2017/6/28","5"
"425119653","10001167","60","1","2017/6/28","10"
"465091385","10001167","117","1","2017/6/28","8"
"877958327","10001196","146","1","2017/6/28","3"
"679732411","10001196","197","1","2017/6/28","4"
"3518396005","10001288","101","1","2017/6/28","10"
"307021106","10001288","174","1","2017/6/28","6"
"425101088","10001288","162","1","2017/6/28","8"
"345322215","10001359","147","1","2017/6/28","8"
"765307006","10001435","60","1","2017/6/28","9"
"553100017","10001508","145","1","2017/6/28","8"
"345260406","10001508","107","1","2017/6/28","8"
"312983743","10001538","114","1","2017/6/28","6"
"60987103","10001562","74","1","2017/6/28","4"
"671519816","10001562","85","1","2017/6/28","8"
"380794810","10001562","130","1","2017/6/28","6"
"689115474","10001650","169","1","2017/6/28","6"
"446611468","10001650","67","1","2017/6/28","9"
"380754843","10001650","185","1","2017/6/28","1"
"883752174","10001703","149","1","2017/6/28","1"
"688174930","10001766","98","1","2017/6/28","8"
"786011939","10001766","60","1","2017/6/28","3"
"590469290","10001769","165","1","2017/6/28","8"
"670451932","10001789","146","1","2017/6/28","9"
"684837889","10001816","111","1","2017/6/28","8"
"1590520734","10001905","135","1","2017/6/28","8"
"451410556","10001905","130","1","2017/6/28","2"
"515133639","10001905","185","1","2017/6/28","8"
"1559721251","10000017","119","1","2017/6/29","9"
"671520466","10000195","139","1","2017/6/29","6"
"68810312","10000195","143","1","2017/6/29","8"
"671868691","10000208","77","1","2017/6/29","8"
"440221315","10000483","146","1","2017/6/29","8"
"451525264","10000566","52","1","2017/6/29","10"
"440414806","10000699","94","1","2017/6/29","9"
"440400759","10000699","140","1","2017/6/29","3"
"441328008","10000755","101","1","2017/6/29","8"
"2253044911","10000783","113","1","2017/6/29","9"
"60652934","10000783","84","1","2017/6/29","4"
"684804328","10000783","121","1","2017/6/29","10"
"671003755","10000794","143","1","2017/6/29","6"
"684810204","10000794","60","1","2017/6/29","7"
"553582534","10000822","134","1","2017/6/29","1"
"3453179382","10000822","115","1","2017/6/29","3"
"439568374","10000913","139","1","2017/6/29","10"
"590762559","10001355","168","1","2017/6/29","7"
"671794027","10001365","165","1","2017/6/29","4"
"425105709","10001652","177","1","2017/6/29","4"
"393050149","10001652","142","1","2017/6/29","9"
"185437155","10001943","132","1","2017/6/29","10"
"553380672","10000100","101","1","2017/6/30","9"
"590448188","10000109","146","1","2017/6/30","10"
"375701303","10000137","76","1","2017/6/30","9"
"3480200656","10000151","191","1","2017/6/30","9"
"1561797111","10000250","145","1","2017/6/30","8"
"886777631","10000356","53","1","2017/6/30","8"
"767905385","10000356","134","1","2017/6/30","7"
"743418867","10000379","112","1","2017/6/30","8"
"553281089","10000455","178","1","2017/6/30","9"
"452282152","10000511","89","1","2017/6/30","6"
"505525321","10000739","83","1","2017/6/30","3"
"966877284","10000863","180","1","2017/6/30","4"
"812551583","10000863","138","1","2017/6/30","7"
"446360856","10000950","88","1","2017/6/30","8"
"553560468","10000950","120","1","2017/6/30","7"
"140053190","10001018","129","1","2017/6/30","10"
"1400031699","10001053","68","1","2017/6/30","4"
"60955775","10001053","53","1","2017/6/30","10"
"782129390","10001053","102","1","2017/6/30","8"
"61053104","10001143","115","1","2017/6/30","7"
"671736825","10001152","75","1","2017/6/30","8"
"843942991","10001152","114","1","2017/6/30","8"
"804111111","10001154","121","1","2017/6/30","2"
"786865504","10001305","112","1","2017/6/30","8"
"842332359","10001305","143","1","2017/6/30","9"
"440400449","10001383","143","1","2017/6/30","5"
"61031070","10001439","187","1","2017/6/30","4"
"316569321","10001439","187","1","2017/6/30","5"
"563208422","10001461","89","1","2017/6/30","5"
"64407780","10001461","196","1","2017/6/30","9"
"671038184","10001515","112","1","2017/6/30","7"
"6103083","10001531","162","1","2017/6/30","7"
"451156609","10001536","113","1","2017/6/30","8"
"385333463","10001588","142","1","2017/6/30","10"
"1877617067","10001588","102","1","2017/6/30","4"
"441694543","10001588","68","1","2017/6/30","9"
"451190548","10001657","114","1","2017/6/30","8"
"821771175","10001785","113","1","2017/6/30","10"
"1576738590","10001837","146","1","2017/6/30","4"
"345404114","10001855","180","1","2017/6/30","8"
"345320670","10001855","140","1","2017/6/30","9"
"671689762","10001855","80","1","2017/6/30","4"
"316569321","10001907","187","1","2017/6/30","5"
"140063331","10001920","91","1","2017/6/30","3"
"1564024539","10001920","52","1","2017/6/30","2"
